segmentnr	original	folio	stemmed
BO_TZ27_SHA-010:0	gsang thig snying po skor gsum gyi skyabs sems tshhogs gsag ni /	0	gsang thig snying po skor gsum gyi skyob sems tshhogs gsag ni 
BO_TZ27_SHA-010:1	na mo : bdag sogs sems can sdug bsngal grol don du :	0	na mo bdag sogs sems can sdug sngal grol don du 
BO_TZ27_SHA-010:2	byang chub bar du skyabs su bzung ba'i gnas :	0	byang chub ba du skyob su bzung ba gnas 
BO_TZ27_SHA-010:3	bla ma rdo rje sems dpa' dkon mchog gsum :	0	bla ma rdo rje sems dpa dkon(d) mchog gsum 
BO_TZ27_SHA-010:4	yi dam mkha' 'gro'i tshhogs la skyabs su mchi :	0	yi dam mkha gro tshhogs la skyob su mchi 
BO_TZ27_SHA-010:5	bdag ni sngon gyi rgyal ba'i mdzad pa bzhin :	0	bdag ni sngon gyi rgyal ba mdzad ba bzhin 
BO_TZ27_SHA-010:6	sems can kun gyi don rab brtshon par bya :	0	sems can kun gyi don rab brtshon ba byed 
BO_TZ27_SHA-010:7	sems can ma brgal bsgral dang ma grol sgrol :	0	sems can ma rgol bsgral dang ma grol sgrol 
BO_TZ27_SHA-010:8	sems can dbugs dbyung mya ngan 'das 'god 'jug :	0	sems can dbugs byin mya ngan da god jug 
BO_TZ27_SHA-010:9	'gro rnams bde ldan sdug bsngal bral ba dang : 'phags pa'i bde thob btang snyoms la gnas shog :	0	gro rnams bde ldan sdug sngal bral ba dang phag ba bde thob gtong snyom la gnas shog 
BO_TZ27_SHA-010:10	phyogs bcu'i rgyal ba sras bcas 'dir byon la :	1	phyogs chu rgyal ba sras cha dir byon la 
BO_TZ27_SHA-010:11	'pho 'gyur 'bral med klong du bzhugs su gsol :	1	pho gyur bral med klong du bzhugs su gsol 
BO_TZ27_SHA-010:12	ye nas rnam dag ngang du phyag 'tshhal lo :	1	ye nas rnam dag ngang du phyag tshhal lo 
BO_TZ27_SHA-010:13	chos nyid rnam rol mchod sprin rgya mtshhos mchod :	1	chos nyid rnam rol mchod sprin rgya mtshhos mchod 
BO_TZ27_SHA-010:14	ma rig sdig pa'i las bgyis mthol lo bshags :	1	ma rig sdig ba las bgyid mthol lo chags 
BO_TZ27_SHA-010:15	dbyings rig 'du 'bral med la yi rang ngo :	1	dbyings rig du bral med la yi rang ngo 
BO_TZ27_SHA-010:16	khyab brdal phyogs lhung bral ba'i chos 'khor bskor :	1	khyab rdal phyogs lhung bral ba chos khor skor 
BO_TZ27_SHA-010:17	dus gsum rtag par mya ngan mi 'da' bzhugs :	1	dus gsum rtag ba mya ngan mi da bzhugs 
BO_TZ27_SHA-010:18	dmigs med dge tshhogs mkha' mnyam 'gro la bsngo :	1	dmigs med dge tshhogs mkha mnyam gro la sngo 
BO_TZ27_SHA-010:19	rdo rje sems dpa'i go 'phang thob par shog :	1	rdo rje sems dpa go phen thob ba shog 
